"(PDH-CSV 4.0) (","\\DESKTOP-INSGQFC\Memory\Cache Bytes","\\DESKTOP-INSGQFC\Memory\Committed Bytes","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Access Methods\Page Splits/sec","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Buffer Manager\Buffer cache hit ratio","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:General Statistics\User Connections","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Free Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Maximum Workspace Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Total Server Memory (KB)","\\DESKTOP-INSGQFC\Processor(_Total)\% Processor Time"
"11/11/2022 05:33:43.212","291893248","9153224704","0","100","1","8032","1344120","207688","12.970245026214522355"
"11/11/2022 05:33:58.219","292282368","9169096704","0","100","1","8640","1321200","207688","11.215499227069781085"
"11/11/2022 05:34:13.215","292384768","9168207872","0","100","1","8672","1321200","207688","12.034120027897742489"
"11/11/2022 05:34:28.229","291737600","9150849024","0","100","1","8848","1305600","207688","14.736674463677291058"
"11/11/2022 05:34:43.214","291065856","9164636160","0.46712017807688893667","100","1","19080","1305600","219336","12.988085270520311809"
"11/11/2022 05:34:58.227","290467840","9180450816","0","100","1","18592","1305600","219336","11.533109677488806"
"11/11/2022 05:35:13.219","291012608","9184374784","0","100","1","18544","1305600","219336","11.554308492245846551"
"11/11/2022 05:35:28.207","291147776","9157414912","0","100","1","9512","4800","208976","13.86359123066981347"
"11/11/2022 05:35:43.214","291520512","9154854912","0","100","1","9480","1282680","208976","14.674820403438893379"
"11/11/2022 05:35:58.218","290934784","9167278080","0","100","1","9312","1282680","208976","11.547119784463044212"
"11/11/2022 05:36:13.206","291258368","9166606336","0","100","1","9264","1282680","208992","11.386734405488073918"
"11/11/2022 05:36:28.214","291647488","9165643776","0","100","1","9248","1282680","209008","11.276049605755467553"
"11/11/2022 05:36:43.230","292020224","9149988864","0","100","1","9464","1280400","209008","14.111686430348635568"
"11/11/2022 05:36:58.228","293707776","9211703296","0","100","1","9352","1224840","209008","14.740674044988033131"
"11/11/2022 05:37:13.217","292712448","9198907392","0","100","1","9344","1259040","209008","13.166321080994636716"
"11/11/2022 05:37:28.223","292827136","9196523520","0","100","1","9288","1259040","209008","11.666726218069523924"
"11/11/2022 05:37:43.215","293203968","9181929472","0","100","1","9464","1257000","209008","13.68594528534274879"
"11/11/2022 05:37:58.225","293613568","9192599552","0","100","1","9368","1257000","209008","11.791239248989782595"
"11/11/2022 05:38:13.209","292671488","9183715328","0","100","1","9336","1257000","209008","14.688973874218669735"
"11/11/2022 05:38:28.219","293060608","9180856320","0","100","1","9264","1257000","209008","11.907666841792174495"
"11/11/2022 05:38:43.212","293441536","9170501632","0","100","1","9256","1257000","209008","14.101620597214115094"
"11/11/2022 05:38:58.214","293560320","9183150080","0","100","1","10136","1264560","209008","13.72029868092645799"
"11/11/2022 05:39:13.225","292827136","9176768512","0","100","1","9912","1264560","209032","13.280353804174360732"
"11/11/2022 05:39:28.210","292208640","9181155328","0","100","1","9864","1264560","209056","14.040372169677784342"
"11/11/2022 05:39:43.220","292585472","9191870464","0.066620171116840806724","100","1","17272","1264560","217952","13.094384919644996401"
"11/11/2022 05:39:58.215","293281792","9184727040","0","100","1","8608","1240080","208520","15.125768268415917817"
"11/11/2022 05:40:13.218","293863424","9184174080","0","100","1","8584","1240080","208536","12.938622965545576449"
"11/11/2022 05:40:28.215","293990400","9182707712","0","100","1","8544","1254960","208552","12.024462681187541691"
"11/11/2022 05:40:43.216","294100992","9183436800","0","100","1","8536","1254960","208552","14.30309121578381415"
"11/11/2022 05:40:58.229","294260736","9164668928","0","100","1","8504","4800","208616","15.11005103758699164"
"11/11/2022 05:41:13.227","294367232","9170235392","0","100","1","8416","1255680","208616","13.830306909336387733"
"11/11/2022 05:41:28.216","293699584","9171845120","0","100","1","8368","1255680","208624","11.967178538769562834"
"11/11/2022 05:41:43.221","292765696","9170489344","0","100","1","8360","1255680","208624","13.636155767694935648"
"11/11/2022 05:41:58.220","292888576","9189302272","0","100","1","8280","1255680","208632","11.931392253321693175"
"11/11/2022 05:42:13.208","293007360","9160589312","0","100","1","8496","1262880","208632","13.889682169477346463"
"11/11/2022 05:42:28.222","293109760","9167036416","0","100","1","8400","1262880","208632","11.658841691419096875"
"11/11/2022 05:42:43.211","293240832","9167093760","0","100","1","8368","1262880","208632","11.055564630256608183"
"11/11/2022 05:42:58.220","293924864","9184047104","0","100","1","8256","1262880","208640","11.797514075286541058"
"11/11/2022 05:43:13.212","294047744","9154949120","0","100","1","8504","1259400","208640","15.982079907968193666"
"11/11/2022 05:43:28.213","294162432","9160232960","0","100","1","8440","1259400","208640","11.594597103431746987"
"11/11/2022 05:43:43.228","294268928","9164599296","0","100","1","8392","1259400","208640","11.678668619394027672"
"11/11/2022 05:43:58.220","293335040","9180844032","0","100","1","8944","1259400","208664","11.906396883120040187"
"11/11/2022 05:44:13.209","293449728","9183666176","0","100","1","8904","1259400","208664","11.669024541606709988"
"11/11/2022 05:44:28.215","293826560","9168805888","0","100","1","8928","1261440","208528","14.745404773216341354"
"11/11/2022 05:44:43.211","293937152","9177341952","0","100","1","17360","1261440","217336","12.55397784230481939"
"11/11/2022 05:44:58.215","294060032","9191546880","0","100","1","16816","1261440","217336","11.796250713752653994"
"11/11/2022 05:45:13.217","294170624","9200390144","0","100","1","16816","1261440","217336","11.050918557124479236"
"11/11/2022 05:45:28.225","294346752","9168609280","0","100","1","8984","1254480","208992","14.770370597710302363"
"11/11/2022 05:45:43.220","294461440","9172639744","0","100","1","8944","1254480","208992","11.497554574810953554"
"11/11/2022 05:45:58.210","294936576","9202749440","0","100","1","8800","1254480","208992","13.626774790089580591"
"11/11/2022 05:46:13.217","294338560","9201786880","0","100","1","8736","1254480","209016","13.218335286926908623"
"11/11/2022 05:46:28.218","293404672","9170960384","0","100","1","9000","4800","209016","13.103514359753830831"
"11/11/2022 05:46:43.207","292995072","9178439680","0","100","1","8960","1247400","209016","12.551570112472465013"
"11/11/2022 05:46:58.221","292855808","9194070016","0","100","1","8824","1247400","209024","14.778484717707518925"
"11/11/2022 05:47:13.219","291643392","9178005504","0","100","1","8800","1260240","209024","12.35921667881257946"
"11/11/2022 05:47:28.204","291753984","9172287488","0","100","1","8752","1260240","209024","13.53609369560463449"
"11/11/2022 05:47:43.211","291868672","9154080768","0","100","1","8928","1265400","209024","15.922764895529873286"
"11/11/2022 05:47:58.226","291983360","9168896000","0","100","1","8808","1265400","209024","11.362715082683550349"
"11/11/2022 05:48:13.225","292319232","9165930496","0","100","1","8816","1265400","209024","13.485085711322508217"
"11/11/2022 05:48:28.214","292429824","9173123072","0","100","1","8768","1265400","209024","12.774402607058355841"
"11/11/2022 05:48:43.223","291401728","9143787520","0","100","1","8944","4800","209024","17.497359399143551428"
"11/11/2022 05:48:58.211","291942400","9160564736","0","100","1","9496","1350360","209024","13.172680994589791581"
"11/11/2022 05:49:13.223","291323904","9161302016","0","100","1","9384","1306200","209024","13.522903149758281671"
"11/11/2022 05:49:28.212","291528704","9168138240","0","100","1","9336","1291200","209024","11.967649561219662502"
"11/11/2022 05:49:43.217","291553280","9175916544","0","100","1","17304","1291200","217368","13.579054583103078002"
"11/11/2022 05:49:58.226","291930112","9168478208","0","100","1","8560","1274280","208552","13.465520217565940087"
"11/11/2022 05:50:13.225","291840000","9169018880","0","100","1","8528","1260600","208552","14.251261939728699701"
"11/11/2022 05:50:28.221","291966976","9167261696","0","100","1","8496","1260600","208568","12.501278111731185305"
"11/11/2022 05:50:43.213","293912576","9247911936","0","100","1","8472","1212720","208568","15.856701135185735652"
"11/11/2022 05:50:58.222","293236736","9243062272","0","100","1","8288","1210560","208584","14.294892349095800199"
"11/11/2022 05:51:13.221","292327424","9238654976","0","100","1","8256","1231320","208592","12.925613993555950643"
"11/11/2022 05:51:28.218","292470784","9235755008","0","100","1","8208","1231320","208592","11.155428351860308567"
"11/11/2022 05:51:43.204","292589568","9210343424","0","100","1","8192","1231320","208592","11.335171561361567782"
"11/11/2022 05:51:58.210","292708352","9180606464","0","100","1","8440","4800","208616","12.675772659711848078"
"11/11/2022 05:52:13.220","292823040","9181122560","0","100","1","8456","1247520","208616","14.158276576498106891"
"11/11/2022 05:52:28.204","293240832","9188810752","0","100","1","8320","1247520","208632","11.235308237509578078"
"11/11/2022 05:52:43.214","293564416","9183940608","0","100","1","8280","1247520","208640","13.181497429942467647"
"11/11/2022 05:52:58.229","293687296","9197875200","0","100","1","8176","1247520","208664","10.856341824154004172"
"11/11/2022 05:53:13.224","293523456","9174138880","0","100","1","8440","1252320","208664","13.503473204128358276"
"11/11/2022 05:53:28.212","292610048","9175695360","0","100","1","8344","1252320","208664","13.964984216954745122"
"11/11/2022 05:53:43.227","292986880","9180925952","0","100","1","8312","1252320","208664","12.911836648303310682"
"11/11/2022 05:53:58.213","293097472","9193136128","0","100","1","8864","1252320","208664","12.521564278952713067"
"11/11/2022 05:54:13.216","293208064","9165271040","0","100","1","8912","4800","208432","13.940897319170364455"
"11/11/2022 05:54:28.230","293322752","9174581248","0","100","1","8816","1256760","208448","12.217071761294784338"
"11/11/2022 05:54:43.221","293437440","9183330304","0","100","1","16856","1256760","216872","14.60779137138775674"
"11/11/2022 05:54:58.211","292786176","9207181312","0","100","1","16368","1256760","216872","13.406264773104858534"
"11/11/2022 05:55:13.217","292900864","9198759936","0","100","1","16336","1256760","216872","13.566127760583713169"
"11/11/2022 05:55:28.220","293015552","9172295680","0","100","1","8656","1254960","208672","14.950022422012166246"
"11/11/2022 05:55:43.215","293392384","9175322624","0","100","1","8632","1254960","208672","12.746587713304469602"
"11/11/2022 05:55:58.230","292786176","9185259520","0","100","1","8488","1254960","208672","11.569554409077664303"
"11/11/2022 05:56:13.226","292904960","9183711232","0","100","1","8432","1268160","208688","11.095187889597823983"
"11/11/2022 05:56:28.216","293064704","9158541312","0","100","1","8632","4800","208688","12.927297403437576051"
"11/11/2022 05:56:43.221","293179392","9168744448","0","100","1","8600","1263720","208688","11.003524445590795011"
"11/11/2022 05:56:58.211","293302272","9185222656","0","100","1","8472","1263720","208688","11.088408893101032504"
"11/11/2022 05:57:13.214","293670912","9183453184","0","100","1","8464","1263720","208688","12.01047038439372372"
"11/11/2022 05:57:28.224","293785600","9157779456","0","100","1","8408","4800","208688","12.748801722933089664"
"11/11/2022 05:57:43.209","293900288","9162231808","0","100","1","8624","1264440","208688","13.56090750121389199"
"11/11/2022 05:57:58.216","294014976","9176174592","0","100","1","8512","1264440","208688","11.047084016108588145"
"11/11/2022 05:58:13.219","293085184","9182441472","0","100","1","8480","1264440","208688","11.281951915220655991"
"11/11/2022 05:58:28.215","293478400","9173958656","0","100","1","8432","1264440","208688","11.288695902845635288"
"11/11/2022 05:58:43.216","292810752","9159974912","0","100","1","8616","1261800","208688","15.785294551587004008"
"11/11/2022 05:58:58.218","292929536","9175597056","0","100","1","8616","1261800","208688","13.787182903062822348"
"11/11/2022 05:59:13.203","293044224","9178361856","0","100","1","9128","1261800","208688","13.193788691149810788"
"11/11/2022 05:59:28.203","292503552","9187221504","0","100","1","9016","1261800","208688","12.009146550661364827"
"11/11/2022 05:59:43.210","292548608","9166974976","0","100","1","9016","4800","208536","15.677148718270760952"
"11/11/2022 05:59:58.210","292667392","9181913088","0","100","1","9016","1251840","208536","12.90447456876526644"
"11/11/2022 06:00:13.223","292818944","9181908992","0","100","1","8504","1251840","208536","12.158025364366009669"
"11/11/2022 06:00:28.208","292929536","9180704768","0","100","1","8472","1251840","208552","13.586972138532216192"
"11/11/2022 06:00:43.219","290930688","9164664832","0","100","1","8472","1251840","208552","11.45602590035112911"
"11/11/2022 06:00:58.212","291053568","9166647296","0","100","1","8240","1264680","208552","13.316189370102925693"
"11/11/2022 06:01:13.217","291172352","9164673024","0","100","1","8176","1285800","208552","11.713279919834240772"
"11/11/2022 06:01:28.225","291287040","9174978560","0","100","1","8112","1285800","208552","12.571003734672691721"
"11/11/2022 06:01:43.212","292184064","9171791872","0","100","1","8104","1237440","208552","14.484244441602012188"
"11/11/2022 06:01:58.219","292560896","9156706304","0","100","1","8344","4800","208552","12.931351317316819305"
"11/11/2022 06:02:13.206","292933632","9166139392","0","100","1","5680","1224240","209224","11.383006525760407612"
"11/11/2022 06:02:28.214","293052416","9167745024","0","100","1","5608","1224240","209224","12.07466577153533116"
"11/11/2022 06:02:43.217","293167104","9170034688","0","100","1","5560","1224240","209224","12.598506196335101492"
"11/11/2022 06:02:58.227","293281792","9180164096","0","100","1","5448","1224240","209224","14.042598199301037809"
"11/11/2022 06:03:13.225","291561472","9156521984","0","100","1","7360","1222680","209224","14.256216304714186549"
"11/11/2022 06:03:28.218","291680256","9162813440","0","100","1","7280","1222680","209224","11.715142829499026078"
"11/11/2022 06:03:43.207","291733504","9161359360","0","100","1","7208","1329240","209224","13.090489159543828634"
"11/11/2022 06:03:58.210","291840000","9171046400","0","100","1","7200","1296720","209224","13.088882238999365981"
